 campaign_id,campaign_company,campaign_name,campaign_type,marketing_channel,ad_format,date,impressions,clicks,conversions,  ad_spend  ,device_type,country,audience_segment, cost_per_click , cost_per_mille ,ctr,conversion_rate,cpc_effectiveness_score,roi_score,click_to_conversion_ratio,quality_score,engagement_to_spend_ratio,cost_efficiency_index,week_number,month
113,Tata Cliq,End of Season Sale,Traffic,Instagram,Carousel,14-10-2024,17476,3867,596,395.98,Tablet,Germany,Cold Audience,0.1,22.66,0.221274891,0.154124644,8.896813528,15.41246444,6.477386935,4.18,9.76564473,0.663283082,42,10
114,H&M,Back to School Promo,Remarketing,Facebook,Image,09-02-2024,84127,9195,1521,487.52,Mobile,Canada,Returning Users,0.05,5.8,0.109299036,0.165415987,15.8679483,16.54159869,6.041392904,5.84,18.86076469,0.320315375,6,2
115,Zara,Festival Discount Drive,Remarketing,LinkedIn,Image,20-07-2024,87152,7749,911,420.29,Desktop,Canada,Returning Users,0.05,4.82,0.088913622,0.117563557,15.567118,11.75635566,8.496710526,9.52,18.4372695,0.460844298,29,7
116,Marks & Spencer,Brand Awareness Push,App Installs,LinkedIn,Text,10-06-2024,39506,5924,783,105.41,Tablet,USA,Lookalike Audience,0.02,2.67,0.149951906,0.132174207,35.97935014,13.21742066,7.556122449,2.28,56.19960156,0.134451531,24,6
117,Uniqlo,Winter Deals,Sales,Google,Text,24-03-2024,27801,9752,343,618.79,Mobile,Canada,Returning Users,0.06,22.26,0.350778749,0.035172272,13.61421731,3.517227235,28.34883721,7.78,15.75978927,1.79880814,12,3
118,Gap,Back to School Promo,Awareness,Facebook,Carousel,11-07-2024,54168,567,810,250.86,Desktop,Germany,Lookalike Audience,0.44,4.63,0.010467435,1.428571429,2.210267805,142.8571429,0.699136868,5.94,2.260224827,0.309321825,28,7
119,Adidas,End of Season Sale,Awareness,Google,Story,21-07-2024,58964,7359,1600,908.3,Mobile,UK,High Intent,0.12,15.4,0.124804966,0.217420845,7.494729552,21.74208452,4.596502186,8.73,8.101948695,0.567332917,29,7
120,Nike,App Install Drive,Traffic,Facebook,Carousel,24-06-2024,74445,844,1979,325.46,Mobile,Australia,Returning Users,0.39,4.37,0.011337229,2.34478673,2.527702905,234.478673,0.426262626,8.08,2.593252627,0.164373737,26,6
121,Puma,Winter Deals,Sales,YouTube,Story,18-05-2024,39495,7890,1031,393.34,Desktop,USA,Lookalike Audience,0.05,9.96,0.199772123,0.130671736,16.7076063,13.06717364,7.645348837,1.91,20.05898205,0.381143411,20,5
122,Levis,Summer Clearance,Traffic,Instagram,Story,16-03-2024,63736,1460,1515,87.34,Tablet,India,High Intent,0.06,1.37,0.022906991,1.037671233,14.32215028,103.7671233,0.963060686,3.78,16.7162812,0.057612137,11,3
123,Sephora,Summer Clearance,Conversions,Instagram,Story,24-03-2024,8811,9514,1308,709.1,Desktop,Canada,Cold Audience,0.07,80.48,1.07978663,0.137481606,11.82980205,13.74816061,7.268143621,8.57,13.41700747,0.54171123,12,3
124,Loreal,Festival Discount Drive,Traffic,Google,Image,26-01-2024,94766,4943,1276,806.57,Mobile,India,Cold Audience,0.16,8.51,0.052160057,0.258142828,5.77453271,25.81428282,3.870790916,7.77,6.128420348,0.631613156,4,1
125,Maybelline,Spring Collection Launch,Remarketing,LinkedIn,Image,16-09-2024,22670,6496,443,84.34,Mobile,Australia,Returning Users,0.01,3.72,0.286546096,0.068195813,43.50971199,6.819581281,14.63063063,3.78,77.02157932,0.189954955,38,9
126,MAC Cosmetics,New Product Launch,Conversions,Facebook,Video,30-01-2024,15695,6849,1883,75.34,Desktop,Canada,New Users,0.01,4.8,0.436381013,0.274930647,47.61871654,27.49306468,3.635350318,4.62,90.90788426,0.039989384,5,1
127,The Body Shop,Cyber Monday Deals,Sales,Facebook,Carousel,16-08-2024,3711,2835,1493,787.77,Desktop,Germany,Returning Users,0.28,212.28,0.763945028,0.526631393,3.47375386,52.66313933,1.897590361,4.92,3.598766137,0.527289157,33,8
128,Apple,Lead Generation Boost,Sales,Instagram,Text,19-08-2024,47364,6177,1569,942.6,Desktop,India,High Intent,0.15,19.9,0.130415505,0.254006799,6.150123958,25.40067994,3.934394904,2.85,6.553150859,0.600382166,34,8
129,Samsung,Festival Discount Drive,Conversions,Google,Text,30-11-2024,72190,4980,1535,467.09,Mobile,India,Returning Users,0.09,6.47,0.068984624,0.308232932,9.634545068,30.82329317,3.2421875,7.94,10.66175683,0.304095052,48,11
130,Dell,Diwali Mega Offers,Awareness,Pinterest,Carousel,25-09-2024,3334,8653,1185,161.07,Mobile,India,New Users,0.02,48.31,2.595380924,0.136946724,34.94749596,13.69467237,7.295952782,5.9,53.72198423,0.135809444,39,9
131,HP,Spring Collection Launch,Leads,Facebook,Image,31-08-2024,26268,803,1451,943.84,Mobile,Germany,Lookalike Audience,1.18,35.93,0.030569514,1.806973848,0.843602593,180.6973848,0.553030303,7.35,0.850779793,0.650027548,35,8
132,Sony,Flash Sale Weekend,Remarketing,Instagram,Story,10-01-2024,53096,5081,244,676.93,Desktop,Germany,New Users,0.13,12.75,0.095694591,0.048022043,6.981889136,4.80220429,20.73877551,1.31,7.505945962,2.762979592,2,1
133,Lenovo,Brand Awareness Push,Traffic,Pinterest,Video,07-06-2024,41979,1258,1777,506.13,Desktop,Australia,Lookalike Audience,0.4,12.06,0.029967365,1.412559618,2.425247248,141.2559618,0.707536558,6.84,2.485527434,0.284662542,23,6
134,Xiaomi,Brand Awareness Push,Leads,YouTube,Carousel,31-07-2024,10729,6021,803,844.19,Mobile,Australia,Cold Audience,0.14,78.68,0.5611893,0.13336655,6.657452455,13.33665504,7.48880597,8.39,7.132280648,1.049987562,31,7
135,Vivo,Cyber Monday Deals,Awareness,Pinterest,Text,26-10-2024,60094,2642,1989,903.95,Mobile,Germany,Lookalike Audience,0.34,15.04,0.043964456,0.752838759,2.83973043,75.28387585,1.327638191,8.34,2.922728027,0.454246231,43,10
136,OnePlus,Diwali Mega Offers,Remarketing,Facebook,Video,23-12-2024,2311,9122,1407,529.89,Tablet,Germany,New Users,0.06,229.29,3.947209,0.154242491,14.68660946,15.42424907,6.478693182,4.29,17.21489366,0.37634233,52,12
137,Realme,Black Friday Campaign,Conversions,YouTube,Text,07-06-2024,2520,5570,1966,786.41,Mobile,Australia,Cold Audience,0.14,312.07,2.21031746,0.352962298,6.614337794,35.2962298,2.831723437,5.06,7.082819394,0.399801729,23,6
138,Swiggy,Brand Awareness Push,Remarketing,YouTube,Video,24-06-2024,98046,3193,103,800.75,Desktop,Australia,High Intent,0.25,8.17,0.032566346,0.032258065,3.834606331,3.225806452,30.70192308,5.09,3.987511708,7.699519231,26,6
139,Zomato,Festival Discount Drive,Brand Building,Facebook,Carousel,21-08-2024,41804,8652,114,894.36,Tablet,Germany,Cold Audience,0.1,21.39,0.206965841,0.013176144,8.820650844,1.317614424,75.23478261,7.81,9.673956796,7.777043478,34,8
140,Uber,Brand Awareness Push,Brand Building,Instagram,Image,22-03-2024,44301,4374,563,877.53,Tablet,USA,Lookalike Audience,0.2,19.81,0.098733663,0.128715135,4.747793806,12.87151349,7.755319149,6.89,4.984444976,1.555904255,12,3
141,Ola,New Product Launch,Traffic,Facebook,Image,19-10-2024,39309,8984,1489,918.44,Tablet,Germany,High Intent,0.1,23.36,0.22854817,0.165739092,8.910223351,16.57390917,6.029530201,9.13,9.781803928,0.616402685,42,10
142,Blinkit,Back to School Promo,Sales,Google,Carousel,23-03-2024,78433,2444,1308,279.05,Desktop,Australia,Returning Users,0.11,3.56,0.031160353,0.535188216,8.052983624,53.5188216,1.867074102,5.33,8.758287045,0.213177998,12,3
143,BigBasket,New Product Launch,Engagement,Instagram,Story,22-07-2024,19189,1413,808,680.76,Tablet,Australia,High Intent,0.48,35.48,0.073635937,0.571832979,2.033415361,57.18329795,1.746600742,8.52,2.075621364,0.841483313,30,7
144,Spotify,New Product Launch,Remarketing,Instagram,Video,06-06-2024,61625,7403,43,814.35,Tablet,Canada,New Users,0.11,13.21,0.120129817,0.005808456,8.333145726,0.580845603,168.25,2.26,9.090685823,18.50795455,23,6
145,Meesho App,Winter Deals,Sales,Facebook,Video,13-10-2024,11100,4703,130,127.91,Mobile,Canada,New Users,0.03,11.52,0.423693694,0.027641931,26.88350292,2.764193068,35.90076336,6.12,36.76804003,0.976412214,41,10
146,Paytm,Festival Discount Drive,Leads,Google,Image,07-03-2024,79394,5227,477,222.34,Mobile,Australia,Lookalike Audience,0.04,2.8,0.065836209,0.091256935,19.03426678,9.125693514,10.93514644,8.7,23.50904021,0.465146444,10,3
147,PhonePe,Festival Discount Drive,Sales,Pinterest,Text,15-09-2024,8829,3002,1042,791.32,Mobile,India,Lookalike Audience,0.26,89.63,0.340015857,0.347101932,3.6550028,34.7101932,2.878235858,6.11,3.793661224,0.758696069,37,9
148,Amazon,End of Season Sale,Conversions,YouTube,Video,15-07-2024,18013,7017,714,899.64,Tablet,Germany,New Users,0.13,49.94,0.38955199,0.101752886,7.235437869,10.17528858,9.813986014,2.16,7.799786581,1.258237762,29,7
149,Walmart,Festival Discount Drive,Traffic,YouTube,Video,28-02-2024,16651,864,934,237.13,Mobile,India,New Users,0.27,14.24,0.051888775,1.081018519,3.515481955,108.1018519,0.924064171,5.93,3.643571037,0.253614973,9,2
150,Target,Holiday Sale Blast,Awareness,YouTube,Text,19-09-2024,17800,8422,251,137.1,Desktop,India,High Intent,0.02,7.7,0.473146067,0.029802897,38.0534972,2.980289717,33.42063492,6.18,61.42961342,0.544047619,38,9
151,eBay,Lead Generation Boost,Brand Building,Instagram,Carousel,20-05-2024,54982,7472,1384,278.95,Desktop,UK,Lookalike Audience,0.04,5.07,0.135899021,0.185224839,21.12703933,18.52248394,5.394945848,2.49,26.78616239,0.201407942,21,5
152,AliExpress,Summer Clearance,App Installs,Pinterest,Video,21-08-2024,52360,1212,1935,396.62,Tablet,India,Lookalike Audience,0.33,7.57,0.023147441,1.596534653,2.965210158,159.6534653,0.626033058,6.33,3.055821693,0.204865702,34,8
153,Alibaba,Lead Generation Boost,Conversions,Instagram,Text,11-11-2024,32623,1994,639,115.02,Mobile,USA,High Intent,0.06,3.53,0.061122521,0.320461384,14.77474807,32.04613842,3.115625,9.06,17.33611546,0.17971875,46,11
154,Etsy,Diwali Mega Offers,Sales,Instagram,Carousel,05-10-2024,36099,5479,869,301.54,Mobile,USA,High Intent,0.06,8.35,0.151777058,0.158605585,15.37619622,15.8605585,6.297701149,7.67,18.17006036,0.346597701,40,10
155,Shopee,Back to School Promo,Awareness,Pinterest,Image,26-02-2024,19145,5761,1392,427.9,Tablet,India,Returning Users,0.07,22.35,0.300914077,0.241624718,11.865873,24.16247179,4.135678392,2.59,13.46342603,0.307178751,9,2
156,Rakuten,Winter Deals,Brand Building,Pinterest,Image,11-05-2024,31517,7447,1062,160.4,Mobile,USA,New Users,0.02,5.09,0.236285179,0.142607762,31.70690169,14.26077615,7.005644403,3.96,46.4276808,0.150893697,19,5
157,Flipkart,Flash Sale Weekend,Remarketing,Instagram,Image,07-01-2024,95044,8089,990,497.18,Tablet,Australia,New Users,0.06,5.23,0.08510795,0.122388429,13.99311502,12.23884287,8.162462159,6.87,16.26976145,0.501695257,1,1
158,Myntra,Black Friday Campaign,Sales,LinkedIn,Text,30-01-2024,21294,437,553,831.15,Mobile,USA,Lookalike Audience,1.9,39.03,0.020522213,1.265446224,0.523027576,126.5446224,0.788808664,7.5,0.525777537,1.500270758,5,1
159,Ajio,Cyber Monday Deals,Brand Building,Pinterest,Video,19-04-2024,48237,4684,923,114.31,Desktop,Germany,High Intent,0.02,2.37,0.097103883,0.1970538,29.0660875,19.70538002,5.069264069,5,40.97629254,0.123712121,16,4
160,Meesho,Lead Generation Boost,Traffic,LinkedIn,Video,22-12-2024,19599,7038,1290,960.78,Mobile,Australia,Lookalike Audience,0.14,49.02,0.359099954,0.183290708,6.825322937,18.32907076,5.451587916,9.72,7.325298195,0.744213788,51,12
161,Nykaa,App Install Drive,Conversions,Google,Story,11-04-2024,68197,6410,1428,289.49,Mobile,UK,New Users,0.05,4.24,0.093992404,0.222776911,18.12834073,22.27769111,4.485654304,3.51,22.14238834,0.202582225,15,4
162,Tata Cliq,Diwali Mega Offers,App Installs,Facebook,Video,26-04-2024,23568,78,450,957.5,Mobile,USA,High Intent,12.28,40.63,0.003309572,5.769230769,0.081395834,576.9230769,0.172949002,4.8,0.081462141,2.123059867,17,4
163,H&M,Diwali Mega Offers,Leads,Google,Video,30-06-2024,96288,2804,1639,788.93,Desktop,Germany,High Intent,0.28,8.19,0.02912097,0.584522111,3.432194573,58.45221113,1.709756098,2.84,3.554180979,0.481054878,26,6
164,Zara,New Product Launch,Leads,Instagram,Story,04-12-2024,95129,4278,36,928.11,Mobile,Australia,High Intent,0.22,9.76,0.044970514,0.008415147,4.406266415,0.841514727,115.6216216,4.48,4.609367424,25.08405405,49,12
165,Marks & Spencer,Diwali Mega Offers,Brand Building,Instagram,Image,31-07-2024,83118,6775,949,238.05,Desktop,UK,Returning Users,0.04,2.86,0.081510623,0.140073801,22.15500327,14.00738007,7.131578947,2.42,28.46040748,0.250578947,31,7
166,Uniqlo,Black Friday Campaign,Engagement,YouTube,Carousel,26-07-2024,33561,8603,1157,602.74,Tablet,Australia,Cold Audience,0.07,17.96,0.256339203,0.134487969,12.4903814,13.44879693,7.429188256,1.52,14.2731526,0.520500864,30,7
167,Gap,Diwali Mega Offers,Leads,LinkedIn,Text,07-12-2024,69981,6051,758,310.88,Mobile,UK,High Intent,0.05,4.44,0.086466327,0.125268551,16.2928458,12.52685507,7.972332016,1.89,19.4641019,0.409591568,49,12
168,Adidas,New Product Launch,Conversions,YouTube,Story,22-06-2024,85028,7687,1335,412.21,Tablet,India,High Intent,0.05,4.85,0.090405513,0.173669832,15.71726507,17.36698322,5.753742515,8.5,18.64826181,0.308540419,25,6
169,Nike,Winter Deals,Sales,LinkedIn,Carousel,01-09-2024,4105,2833,1900,96.25,Desktop,Australia,Returning Users,0.03,23.45,0.690133983,0.670667137,22.74040777,67.06671373,1.49026828,1.63,29.43376623,0.050631247,35,9
170,Puma,Winter Deals,Engagement,Google,Story,23-02-2024,75734,8140,1711,689.46,Tablet,USA,New Users,0.08,9.1,0.107481448,0.21019656,10.55963469,21.01965602,4.754672897,8.39,11.80634119,0.402721963,8,2
171,Levis,Spring Collection Launch,Engagement,Facebook,Image,01-04-2024,91218,5375,1066,935.48,Tablet,UK,High Intent,0.17,10.26,0.058924774,0.198325581,5.433519,19.83255814,5.037488285,2.53,5.745713431,0.876738519,14,4
172,Sephora,Flash Sale Weekend,Traffic,Pinterest,Story,25-05-2024,11423,8773,192,914.71,Tablet,India,Returning Users,0.1,80.08,0.768011906,0.02188533,8.751645984,2.188532999,45.45595855,7.98,9.591017918,4.739430052,21,5
173,Loreal,Lead Generation Boost,Remarketing,LinkedIn,Image,08-04-2024,69524,2422,1444,450.25,Tablet,Germany,Lookalike Audience,0.19,6.48,0.034836891,0.596201486,5.104643075,59.62014864,1.676124567,1.22,5.379233759,0.311591696,15,4
174,Maybelline,Festival Discount Drive,Sales,YouTube,Image,04-09-2024,19509,8853,424,919.03,Desktop,Germany,New Users,0.1,47.11,0.453790558,0.047893369,8.786573504,4.789336948,20.83058824,4.08,9.632982601,2.162423529,36,9
175,MAC Cosmetics,Brand Awareness Push,Sales,YouTube,Video,20-06-2024,21838,9167,72,539.17,Desktop,Canada,High Intent,0.06,24.69,0.419772873,0.00785426,14.53141843,0.785425985,125.5753425,7.81,17.00205872,7.385890411,25,6
176,The Body Shop,App Install Drive,Conversions,LinkedIn,Text,20-11-2024,35929,3274,1806,685.93,Mobile,USA,Lookalike Audience,0.21,19.09,0.091124162,0.551618815,4.555637497,55.16188149,1.811842833,6.06,4.773081801,0.379596015,47,11
177,Apple,Flash Sale Weekend,Sales,Facebook,Story,12-01-2024,9945,7404,1703,149.57,Mobile,India,Lookalike Audience,0.02,15.04,0.744494721,0.230010805,33.11122043,23.0010805,4.345070423,8.94,49.50190546,0.087775822,2,1
178,Samsung,Cyber Monday Deals,Traffic,LinkedIn,Carousel,06-03-2024,72324,9191,1317,60.72,Desktop,UK,High Intent,0.01,0.84,0.127080914,0.143292351,60.21751949,14.32923512,6.973444613,3.61,151.3669302,0.046069803,10,3
179,Dell,Black Friday Campaign,Awareness,LinkedIn,Text,04-02-2024,91438,7032,1027,181.95,Desktop,USA,Cold Audience,0.03,1.99,0.076904569,0.146046644,27.87489594,14.60466439,6.840466926,9.28,38.64798021,0.176994163,5,2
180,HP,Festival Discount Drive,Traffic,Google,Text,13-04-2024,15150,7305,1732,157.56,Tablet,USA,Cold Audience,0.02,10.4,0.482178218,0.237097878,31.67685703,23.70978782,4.215233699,3.58,46.36329018,0.090917484,15,4
181,Sony,App Install Drive,Awareness,YouTube,Text,20-02-2024,12607,2455,752,271.12,Tablet,UK,Returning Users,0.11,21.51,0.194733085,0.306313646,8.303175838,30.63136456,3.260292165,6.71,9.055030983,0.360053121,8,2
182,Lenovo,Brand Awareness Push,Sales,Google,Video,24-04-2024,93242,3402,809,631.41,Tablet,India,High Intent,0.19,6.77,0.036485704,0.237801293,5.112483657,23.78012934,4.2,3.02,5.387941274,0.779518519,17,4
183,Xiaomi,Spring Collection Launch,Leads,Facebook,Carousel,28-06-2024,94501,6037,760,837.5,Mobile,Australia,High Intent,0.14,8.86,0.063882922,0.125890343,6.723690512,12.58903429,7.932982917,2.78,7.208358209,1.100525624,26,6
184,Vivo,Cyber Monday Deals,Engagement,YouTube,Image,16-04-2024,99036,6362,1411,564.79,Mobile,India,High Intent,0.09,5.7,0.064239267,0.221785602,10.12396365,22.1785602,4.505665722,8.09,11.26436375,0.399992918,16,4
185,OnePlus,Back to School Promo,Conversions,YouTube,Carousel,27-03-2024,49610,8840,1440,966.59,Mobile,UK,Cold Audience,0.11,19.48,0.178189881,0.162895928,8.379226343,16.28959276,6.13462873,9.49,9.145552923,0.670777238,13,3
186,Realme,Lead Generation Boost,App Installs,Pinterest,Video,15-12-2024,98910,1091,1234,116.39,Mobile,USA,Returning Users,0.11,1.18,0.01103023,1.131072411,8.570306363,113.1072411,0.88340081,9.32,9.373657531,0.094242915,50,12
187,Swiggy,Spring Collection Launch,Sales,Pinterest,Video,01-03-2024,29982,7117,1352,218.29,Desktop,UK,Cold Audience,0.03,7.28,0.237375759,0.189967683,24.5871623,18.9967683,5.260162602,8.4,32.60341747,0.161337768,9,3
188,Zomato,Summer Clearance,Brand Building,Instagram,Video,13-01-2024,80285,8343,1798,662.75,Desktop,India,High Intent,0.08,8.25,0.103917295,0.215510008,11.1809483,21.55100084,4.637576431,4.07,12.58845719,0.368399111,2,1
189,Uber,Diwali Mega Offers,Engagement,Instagram,Story,28-10-2024,5569,9576,643,776.31,Tablet,Canada,Lookalike Audience,0.08,139.4,1.719518765,0.067147034,10.98076989,6.714703425,14.86956522,3.34,12.33527843,1.205450311,44,10
190,Ola,Holiday Sale Blast,Traffic,LinkedIn,Image,05-06-2024,69970,572,464,77.22,Tablet,UK,Returning Users,0.14,1.1,0.008174932,0.811188811,6.896551724,81.11888112,1.230107527,8.78,7.407407407,0.166064516,23,6
191,Blinkit,New Product Launch,Conversions,Instagram,Story,11-01-2024,38927,5798,1555,716.25,Tablet,UK,Lookalike Audience,0.12,18.4,0.148945462,0.26819593,7.488730739,26.81959296,3.72622108,3.11,8.094938918,0.46031491,2,1
192,BigBasket,New Product Launch,Awareness,Pinterest,Text,13-03-2024,30294,8063,258,681.07,Tablet,Germany,Cold Audience,0.08,22.48,0.266158315,0.031998016,10.58553236,3.199801563,31.13127413,2.83,11.83872436,2.6296139,11,3
193,Spotify,Back to School Promo,Traffic,Facebook,Image,17-04-2024,64671,9938,807,857.9,Mobile,Germany,High Intent,0.09,13.27,0.153670115,0.081203461,10.38149758,8.120346146,12.29950495,5.86,11.58410071,1.061757426,16,4
194,Meesho App,Summer Clearance,Engagement,YouTube,Story,15-09-2024,85235,8961,1943,79.49,Desktop,UK,High Intent,0.01,0.93,0.105132868,0.216828479,52.99231224,21.6828479,4.609567901,1.05,112.7311612,0.040889918,37,9
195,Paytm,Diwali Mega Offers,Traffic,Instagram,Video,20-06-2024,40174,8464,608,881.1,Tablet,USA,Cold Audience,0.1,21.93,0.210683527,0.071833648,8.764263673,7.183364839,13.89819376,9.07,9.606174101,1.44679803,25,6
196,PhonePe,Winter Deals,Conversions,Facebook,Video,23-12-2024,27180,1400,565,38.65,Desktop,USA,High Intent,0.03,1.42,0.051508462,0.403571429,26.59069326,40.35714286,2.473498233,3.74,36.2225097,0.068286219,52,12
197,Amazon,Lead Generation Boost,Remarketing,Facebook,Text,14-04-2024,45794,2595,384,561.95,Mobile,Canada,New Users,0.22,12.27,0.056666812,0.147976879,4.414015989,14.79768786,6.74025974,8.73,4.617848563,1.45961039,15,4
198,Walmart,Spring Collection Launch,Engagement,Instagram,Image,10-06-2024,3773,2698,1758,332.82,Tablet,Germany,Returning Users,0.12,88.21,0.715080838,0.651593773,7.498610339,65.15937732,1.533826038,4.72,8.106483985,0.189209778,24,6
199,Target,Holiday Sale Blast,Awareness,YouTube,Story,21-11-2024,80026,4230,1390,479.42,Desktop,India,High Intent,0.11,5.99,0.052857821,0.328605201,8.107797286,32.86052009,3.040977714,8.38,8.82316132,0.344658519,47,11
200,eBay,Back to School Promo,Engagement,YouTube,Carousel,02-08-2024,66937,1503,830,196.11,Desktop,India,New Users,0.13,2.93,0.022453949,0.552228876,7.118499574,55.22288756,1.80866426,1.23,7.664066085,0.23599278,31,8
201,AliExpress,Lead Generation Boost,Leads,Facebook,Carousel,20-11-2024,24890,7131,525,991.53,Desktop,USA,Cold Audience,0.14,39.84,0.286500603,0.073622213,6.709382409,7.362221287,13.55703422,2.24,7.191915524,1.885038023,47,11
202,Alibaba,Back to School Promo,Leads,LinkedIn,Text,03-12-2024,90825,9636,1835,847.85,Tablet,Germany,High Intent,0.09,9.33,0.106094137,0.190431714,10.20535686,19.04317144,5.248366013,9.61,11.3652179,0.461791939,49,12
